11812, 06296 
11750, 07337 
11574, 08149 
11288, 08761 
10915, 09125 
10469, 09210 
09985, 09059 
09494, 08629 
08979, 08001 
08508, 07184 
08079, 06213 
07652, 05170 
07310, 04070 
07020, 02993 
06766, 01971 
06564, 01085 
06360, 00317 
06234, 65365 
06102, 65111 
05971, 65068 
05856, 65247 
05715, 00132 
05574, 00784 
05392, 01564 
05235, 02483 
05110, 03468 
04962, 04463 
04840, 05391 
04722, 06186 
04684, 06771 
04740, 07130 
04840, 07203 
05088, 06960 
05403, 06350 
05809, 05416 
06317, 04158 
06936, 02566 
07648, 00723 
08421, 64216 
09252, 62007 
10097, 59713 
10919, 57446 
11689, 55233 
12387, 53193 
12948, 51364 
13358, 49841 
13562, 48648 
13569, 47804 
13357, 47367 
12909, 47336 
12209, 47690 
11227, 48394 
10086, 49416 
08741, 50715 
07232, 52230 
05636, 53866 
03941, 55555 
02238, 57242 
00565, 58829 
64558, 60285 
63117, 61536 
61911, 62498 
60930, 63174 
60181, 63577 
59753, 63640 
59582, 63398 
59738, 62886 
60151, 62118 
60853, 61165 
61770, 60062 
62855, 58849 
64064, 57610 
65374, 56386 
01164, 55265 
02412, 54234 
03575, 53350 
04571, 52656 
05380, 52155 
05920, 51864 
06204, 51751 
06193, 51791 
05912, 51973 
05308, 52315 
04453, 52655 
03359, 53042 
02048, 53406 
00631, 53678 
64648, 53909 
63096, 53942 
61562, 53860 
60107, 53612 
58793, 53193 
57648, 52596 
56756, 51864 
56119, 51070 
55706, 50146 
55607, 49217 
55748, 48300 
56174, 47406 
56829, 46598 
57648, 45909 
58621, 45376 
59682, 45017 
60764, 44813 
61856, 44798 
62857, 44950 
63796, 45288 
64538, 45740 
65072, 46284 
65435, 46896 
00015, 47521 
65423, 48112 
65041, 48692 
64469, 49157 
63698, 49500 
62796, 49762 
61740, 49857 
60646, 49847 
59505, 49760 
58397, 49579 
57337, 49390 
56389, 49238 
55594, 49159 
54971, 49210 
54524, 49446 
54284, 49978 
54245, 50784 
54436, 51905 
54806, 53414 
55351, 55300 
56032, 57561 
56836, 60145 
57745, 63057 
58707, 00676 
59717, 04025 
60714, 07448 
61725, 10895 
62662, 14253 
63560, 17414 
64422, 20318 
65193, 22804 
00399, 24875 
01075, 26410 
01781, 27388 
02463, 27805 
03148, 27582 
03899, 26785 
04694, 25455 
05555, 23637 
06503, 21389 
07519, 18821 
08637, 16010 
09838, 13112 
11078, 10217 
12357, 07413 
13615, 04792 
14877, 02494 
16067, 00573 
17106, 64651 
18009, 63608 
18743, 63079 
19197, 63042 
19425, 63421 
19351, 64218 
18958, 65359 
18303, 01210 
17308, 02770 
16025, 04399 
14498, 05974 
12737, 07416 
10811, 08653 
08730, 09579 
06595, 10188 
04458, 10339 
02358, 10090 
00398, 09428 
64184, 08404 
62630, 06947 
61375, 05224 
60425, 03253 
59866, 01156 
59638, 64529 
59731, 62408 
60216, 60427 
61017, 58640 
62114, 57168 
63422, 56058 
64959, 55380 
01064, 55094 
02778, 55245 
04496, 55843 
06140, 56844 
07667, 58154 
08987, 59749 
10060, 61555 
10881, 63430 
11330, 65340 
11498, 01596 
11295, 03226 
10742, 04593 
09866, 05604 
08666, 06273 
07190, 06456 
05462, 06240 
03531, 05587 
01463, 04483 
64836, 03054 
62646, 01248 
60346, 64770 
58186, 62580 
56205, 60334 
54273, 58124 
52546, 56001 
50993, 54084 
49695, 52425 
48598, 51130 
47724, 50202 
47141, 49738 
46721, 49657 
46566, 50007 
46607, 50806 
46823, 51911 
47225, 53362 
47773, 55058 
48443, 56912 
49192, 58874 
50064, 60845 
51034, 62748 
52056, 64504 
53116, 00553 
54251, 01857 
55379, 02913 
56568, 03608 
57789, 03997 
59045, 04076 
60301, 03822 
61546, 03325 
62826, 02611 
64095, 01696 
65380, 00671 
01034, 65151 
02225, 64063 
03364, 63043 
04466, 62121 
05383, 61343 
06210, 60775 
06987, 60363 
07614, 60230 
08080, 60303 
08423, 60575 
08574, 61049 
08575, 61732 
08439, 62544 
08186, 63496 
07742, 64538 
07225, 00100 
06590, 01234 
05896, 02348 
05145, 03462 
04339, 04520 
03538, 05514 
02755, 06475 
02012, 07348 
01334, 08148 
00713, 08901 
00158, 09604 
65239, 10272 
64864, 10866 
64572, 11417 
64361, 11948 
64207, 12385 
64108, 12801 
64023, 13150 
63961, 13400 
63851, 13501 
63715, 13511 
63575, 13366 
63330, 13051 
63030, 12536 
62650, 11825 
62170, 10911 
61631, 09833 
60983, 08571 
60332, 07107 
59646, 05533 
58905, 03911 
58227, 02213 
57594, 00593 
57059, 64604 
56610, 63222 
56307, 62092 
56182, 61265 
56245, 60770 
56493, 60694 
56934, 61049 
57590, 61836 
58422, 63083 
59458, 64761 
60644, 01309 
61925, 03752 
63298, 06466 
64705, 09363 
00525, 12373 
01819, 15364 
02993, 18238 
03980, 20884 
04778, 23234 
05309, 25133 
05535, 26540 
05462, 27387 
05031, 27604 
04307, 27215 
03270, 26187 
01901, 24540 
00321, 22338 
64044, 19637 
62077, 16580 
59997, 13250 
57931, 09708 
55894, 06188 
53983, 02710 
52265, 65076 
50773, 62209 
49637, 59791 
48843, 57949 
48440, 56707 
48460, 56134 
48923, 56202 
49829, 56941 
51156, 58281 
52798, 60200 
54833, 62597 
57138, 65348 
59575, 02786 
62175, 05858 
64792, 08916 
01830, 11812 
04231, 14390 
06389, 16569 
08268, 18239 
09730, 19276 
10795, 19672 
11387, 19420 
11449, 18450 
11026, 16849 
10104, 14644 
08734, 11873 
06893, 08734 
04711, 05210 
02255, 01547 
65077, 63326 
62286, 59662 
59440, 56184 
56657, 53057 
54065, 50320 
51702, 48151 
49682, 46579 
48064, 45599 
46922, 45294 
46236, 45617 
46102, 46578 
46491, 48072 
47360, 50117 
48748, 52553 
50574, 55301 
52771, 58267 
55273, 61319 
58025, 64382 
60869, 01784 
63805, 04482 
01088, 06947 
03828, 09021 
06362, 10705 
08544, 11981 
10399, 12774 
11824, 13195 
12826, 13183 
13350, 12811 
13381, 12103 
12990, 11166 
12099, 10081 
10858, 08843 
09233, 07584 
07292, 06356 
05110, 05246 
02785, 04244 
00347, 03472 
63384, 02871 
60951, 02515 
58561, 02400 
56376, 02506 
54357, 02802 
52538, 03297 
50978, 03928 
49692, 04618 
48665, 05373 
47888, 06145 
47380, 06880 
47090, 07520 
47051, 08065 
47134, 08477 
47387, 08745 
47783, 08856 
48276, 08813 
48816, 08624 
49441, 08263 
50076, 07814 
50754, 07321 
51408, 06741 
52095, 06131 
52802, 05539 
53509, 04990 
54318, 04516 
55145, 04104 
56009, 03824 
56983, 03652 
58021, 03618 
59186, 03663 
60422, 03805 
61780, 04029 
63239, 04318 
64778, 04688 
00874, 05017 
02540, 05361 
04250, 05637 
05941, 05860 
07643, 05977 
09237, 05946 
10755, 05809 
12166, 05498 
13401, 05080 
14418, 04469 
15284, 03723 
15910, 02850 
16279, 01800 
16510, 00733 
16418, 65054 
16086, 63833 
15616, 62555 
14912, 61310 
14083, 60130 
13117, 58969 
12048, 57934 
10948, 57016 
09809, 56291 
08688, 55698 
07649, 55324 
06616, 55185 
05745, 55267 
05002, 55579 
04365, 56140 
03884, 56951 
03581, 58006 
03428, 59274 
03411, 60723 
03580, 62390 
03815, 64211 
04171, 00619 
04628, 02684 
05111, 04791 
05654, 06888 
06177, 08973 
06693, 10957 
07174, 12804 
07573, 14492 
07939, 15945 
08174, 17129 
08298, 18020 
08316, 18575 
08182, 18770 
07934, 18619 
07575, 18070 
07119, 17161 
06507, 15937 
05822, 14404 
05073, 12588 
04251, 10570 
03389, 08391 
02525, 06127 
01652, 03835 
00830, 01617 
00078, 65053 
64891, 63159 
64340, 61535 
63911, 60217 
63580, 59266 
63494, 58704 
63580, 58556 
63853, 58840 
64365, 59533 
65087, 60587 
00460, 61987 
01584, 63644 
02924, 65528 
04392, 02010 
06002, 04082 
07736, 06097 
09526, 08012 
11347, 09724 
13178, 11115 
14910, 12189 
16478, 12851 
17919, 13117 
19145, 12948 
20097, 12291 
20727, 11234 
21009, 09760 
20927, 07952 
20486, 05875 
19667, 03612 
18424, 01270 
16816, 64453 
14882, 62127 
12667, 60022 
10196, 58178 
07532, 56632 
04731, 55529 
01873, 54850 
64605, 54634 
61876, 54883 
59336, 55564 
57058, 56697 
55105, 58214 
53502, 60024 
52340, 62066 
51639, 64264 
51451, 00956 
51779, 03135 
52592, 05180 
53851, 07042 
55596, 08558 
57752, 09708 
60237, 10430 
62997, 10765 
00434, 10596 
03553, 09995 
06727, 08987 
09873, 07602 
12893, 05896 
15733, 03954 
18292, 01895 
20555, 65264 
22468, 63150 
23946, 61131 
25053, 59290 
25680, 57763 
25919, 56527 
25734, 55674 
25137, 55173 
24199, 55112 
22895, 55474 
21366, 56183 
19585, 57207 
17622, 58511 
15593, 60051 
13479, 61695 
11328, 63385 
09219, 65057 
07207, 01094 
05282, 02500 
03457, 03640 
01789, 04501 
00286, 05048 
64492, 05251 
63318, 05107 
62307, 04594 
61469, 03784 
60746, 02726 
60132, 01432 
59649, 65489 
59265, 63935 
58971, 62357 
58756, 60833 
58613, 59370 
58513, 58093 
58499, 57015 
58522, 56165 
58613, 55587 
58736, 55285 
58885, 55265 
59108, 55483 
59380, 55930 
59679, 56563 
60021, 57333 
60391, 58184 
60748, 59088 
61150, 59911 
61550, 60701 
61902, 61357 
62201, 61881 
62474, 62143 
62686, 62255 
62810, 62103 
62835, 61759 
62765, 61228 
62609, 60506 
62375, 59685 
62094, 58770 
61704, 57845 
61242, 56904 
60807, 56065 
60359, 55355 
59948, 54822 
59591, 54508 
59335, 54445 
59212, 54627 
59235, 55155 
59448, 55949 
59803, 56968 
60379, 58284 
61177, 59771 
62149, 61452 
63332, 63254 
64642, 65089 
00537, 01409 
02092, 03183 
03657, 04861 
05193, 06352 
06719, 07635 
08135, 08673 
09353, 09409 
10383, 09874 
11150, 09999 
11629, 09823 
11813, 09297 
11645, 08504 
11162, 07468 
10351, 06192 
09227, 04728 
07819, 03134 
06180, 01446 
04361, 65248 
02411, 63512 
00386, 61853 
63901, 60270 
61945, 58815 
60124, 57567 
58510, 56485 
57118, 55675 
56032, 55073 
55267, 54717 
54882, 54671 
54846, 54893 
55197, 55381 
55893, 56126 
56916, 57143 
58228, 58438 
59811, 59878 
61581, 61527 
63466, 63367 
65437, 65337 
01859, 01901 
03774, 04017 
05530, 06187 
07108, 08342 
08467, 10427 
09598, 12395 
10370, 14259 
10889, 15898 
11089, 17278 
10965, 18387 
10565, 19192 
09863, 19637 
08993, 19692 
07930, 19372 
06708, 18625 
05430, 17507 
04114, 15973 
02844, 14099 
01649, 11890 
00527, 09378 
65109, 06649 
64360, 03755 
63778, 00749 
63419, 63256 
63238, 60267 
63262, 57452 
63459, 54834 
63782, 52463 
64205, 50471 
64705, 48840 
65267, 47636 
00244, 46914 
00726, 46692 
01072, 46904 
01358, 47616 
01451, 48755 
01414, 50278 
01201, 52111 
00791, 54222 
00224, 56498 
65049, 58917 
64219, 61325 
63315, 63695 
62384, 00395 
61456, 02400 
60593, 04119 
59823, 05535 
59219, 06622 
58842, 07317 
58722, 07642 
58880, 07563 
59343, 07172 
60136, 06455 
61277, 05499 
62756, 04325 
64538, 03007 
01103, 01645 
03387, 00292 
05886, 64553 
08548, 63393 
11268, 62466 
13984, 61790 
16645, 61352 
19155, 61238 
21457, 61453 
23476, 61974 
25156, 62770 
26490, 63864 
27358, 65158 
27832, 01101 
27812, 02713 
27333, 04398 
26423, 06088 
25107, 07707 
23422, 09237 
21387, 10599 
19130, 11769 
16716, 12742 
14141, 13459 
11592, 13890 
09051, 14087 
06669, 14044 
04474, 13779 
02543, 13295 
00921, 12662 
65141, 11878 
64263, 11014 
63753, 10111 
63614, 09234 
63848, 08356 
64404, 07571 
65241, 06866 
00786, 06277 
02026, 05825 
03392, 05501 
04732, 05338 
06029, 05274 
07248, 05365 
08234, 05559 
08989, 05832 
09436, 06166 
09550, 06555 
09356, 06946 
08761, 07350 
07885, 07709 
06671, 08077 
05199, 08355 
03493, 08593 
01664, 08799 
65307, 08904 
63434, 08982 
61615, 08983 
60000, 08940 
58655, 08830 
57619, 08675 
56935, 08478 
56676, 08234 
56862, 07926 
57498, 07563 
58596, 07161 
60102, 06676 
61989, 06118 
64167, 05472 
01037, 04685 
03603, 03813 
06209, 02829 
08760, 01713 
11134, 00485 
13258, 64683 
15031, 63238 
16369, 61728 
17196, 60146 
17469, 58527 
17196, 56927 
16300, 55373 
14832, 53879 
12839, 52539 
10325, 51347 
07384, 50358 
04160, 49592 
00690, 49082 
62620, 48840 
59032, 48845 
55537, 49171 
52283, 49743 
49402, 50574 
46895, 51634 
44906, 52861 
43485, 54208 
42668, 55665 
42520, 57120 
42928, 58558 
43961, 59919 
45547, 61148 
47659, 62193 
50166, 63034 
53011, 63636 
56058, 63980 
59236, 64111 
62454, 63933 
00063, 63563 
03012, 62984 
05723, 62265 
08134, 61444 
10120, 60557 
11716, 59705 
12900, 58901 
13603, 58222 
13945, 57702 
13884, 57447 
13436, 57351 
12734, 57616 
11805, 58144 
10695, 58875 
09508, 59909 
08276, 61117 
07065, 62493 
05917, 64002 
04897, 65535 
04020, 01510 
03286, 02935 
02723, 04170 
02294, 05175 
01987, 05928 
01816, 06293 
01651, 06309 
01553, 05908 
01424, 05125 
01212, 03911 
00922, 02325 
00504, 00449 
65438, 63821 
64688, 61431 
63797, 58910 
62734, 56332 
61545, 53806 
60277, 51350 
58980, 49131 
57644, 47142 
56414, 45461 
55293, 44167 
54363, 43240 
53682, 42776 
53280, 42715 
53207, 43028 
53458, 43746 
54192, 44935 
55183, 46227 
56506, 47736 
58167, 49469 
60101, 51284 
62240, 53114 
64473, 54882 
01250, 56581 
03501, 58113 
05645, 59466 
07578, 60609 
09216, 61542 
10538, 62312 
11440, 62883 
11936, 63346 
11939, 63637 
11477, 63891 
10598, 64223 
09293, 64558 
07644, 65043 
05705, 00170 
03554, 01042 
01280, 02164 
64512, 03523 
62299, 05177 
60209, 07095 
58404, 09224 
56894, 11523 
55753, 13931 
55054, 16393 
54806, 18837 
55035, 21182 
55703, 23279 
56788, 25109 
58252, 26586 
60012, 27564 
62013, 27991 
64193, 27906 
00895, 27244 
03044, 25912 
05110, 23969 
06982, 21516 
08616, 18481 
09901, 14995 
10786, 11177 
11299, 07084 
11423, 02864 
11105, 64144 
10455, 60020 
09458, 56085 
08187, 52547 
06729, 49417 
05183, 46890 
03546, 44979 
01965, 43721 
00444, 43211 
64661, 43468 
63551, 44441 
62739, 46125 
62226, 48482 
61985, 51395 
62093, 54790 
62441, 58620 
63054, 62665 
63843, 01339 
64773, 05590 
00235, 09755 
01173, 13718 
02000, 17316 
02700, 20514 
03138, 23262 
03236, 25376 
03046, 26925 
02411, 27871 
01435, 28117 
00075, 27776 
63851, 26841 
61750, 25334 
59427, 23315 
56898, 20910 
54256, 18118 
51554, 15071 
48925, 11886 
46482, 08560 
44287, 05231 
42383, 02022 
40900, 64421 
39879, 61556 
39376, 58928 
39369, 56603 
39892, 54607 
40973, 52981 
42526, 51728 
44513, 50849 
46858, 50331 
49595, 50135 
52503, 50294 
55513, 50730 
58578, 51455 
61577, 52360 
64387, 53521 
01462, 54823 
03731, 56243 
05644, 57787 
07115, 59407 
08145, 61060 
08696, 62737 
08759, 64446 
08385, 00562 
07628, 02221 
06429, 03841 
04909, 05399 
03144, 06893 
01158, 08330 
64599, 09667 
62385, 10916 
60223, 12058 
58096, 13090 
56065, 13966 
54225, 14747 
52565, 15322 
51103, 15738 
49913, 15973 
48967, 16031 
48280, 15883 
47826, 15502 
47618, 14924 
47655, 14144 
47833, 13122 
48274, 11921 
48816, 10518 
49550, 08950 
50410, 07237 
51340, 05411 
52409, 03512 
53547, 01524 
54781, 65074 
56072, 63151 
57422, 61262 
58858, 59478 
60358, 57857 
61889, 56433 
63468, 55235 
65059, 54309 
01177, 53660 
02774, 53322 
04346, 53316 
05829, 53633 
07258, 54308 
08553, 55299 
09677, 56566 
10622, 58165 
11319, 60033 
11758, 62069 
11924, 64283 
11800, 01068 
11391, 03460 
10659, 05875 
09598, 08208 
08290, 10439 
06716, 12505 
04936, 14323 
03028, 15881 
00971, 17152 
64364, 18057 
62259, 18538 
60222, 18661 
58293, 18379 
56578, 17669 
55117, 16569 
53922, 15087 
53128, 13267 
52667, 11121 
52637, 08743 
52993, 06120 
53762, 03354 
54913, 00539 
56415, 63204 
58283, 60381 
60409, 57680 
62761, 55128 
65289, 52791 
02393, 50719 
05083, 48966 
07706, 47534 
10289, 46494 
12709, 45798 
14928, 45482 
16932, 45581 
18597, 45990 
19994, 46757 
21047, 47837 
21763, 49139 
22149, 50670 
22169, 52355 
21873, 54196 
21258, 56054 
20398, 57956 
19215, 59818 
17851, 61584 
16291, 63228 
14543, 64709 
12687, 00502 
10742, 01578 
08738, 02444 
06674, 03060 
04622, 03432 
02563, 03574 
00531, 03486 
64155, 03188 
62254, 02713 
60493, 02024 
58876, 01240 
57373, 00304 
56060, 64847 
54923, 63793 
53971, 62672 
53234, 61535 
52749, 60421 
52485, 59381 
52477, 58361 
52747, 57429 
53309, 56556 
54096, 55822 
55175, 55177 
56474, 54657 
57987, 54260 
59701, 53959 
61578, 53846 
63566, 53868 
00060, 53940 
02117, 54151 
04159, 54524 
06100, 54999 
07885, 55607 
09481, 56302 
10821, 57056 
11888, 57929 
12673, 58855 
13095, 59856 
13103, 60879 
12779, 61907 
12176, 62921 
11180, 63909 
09920, 64823 
08387, 00126 
06673, 00877 
04833, 01499 
02921, 01920 
01034, 02228 
64743, 02303 
63113, 02295 
61592, 01957 
60347, 01383 
59461, 00676 
58873, 65285 
58678, 64205 
58833, 62906 
59358, 61549 
60235, 60051 
61409, 58517 
62834, 56955 
64499, 55439 
00740, 53988 
02583, 52638 
04420, 51482 
06192, 50495 
07770, 49725 
09161, 49217 
10235, 48990 
10968, 49026 
11344, 49367 
11318, 50001 
10903, 50882 
10093, 52000 
08885, 53321 
07348, 54829 
05507, 56427 
03423, 58098 
01203, 59798 
64409, 61431 
62087, 62947 
59802, 64318 
57671, 65476 
55731, 00899 
54033, 01543 
52672, 01922 
51665, 01970 
50959, 01662 
50676, 01109 
50754, 00227 
51192, 64637 
51932, 63308 
52976, 61756 
54212, 60148 
55614, 58428 
57171, 56716 
58748, 55098 
60319, 53560 
61860, 52225 
63244, 51117 
64495, 50275 
00008, 49723 
00857, 49527 
01506, 49639 
01899, 50102 
02113, 50921 
02170, 52008 
02048, 53373 
01814, 54943 
01501, 56682 
01184, 58531 
00875, 60437 
00633, 62318 
00485, 64120 
00462, 00271 
00595, 01729 
00838, 02960 
01309, 03875 
01915, 04528 
02633, 04824 
03499, 04751 
04418, 04368 
05378, 03699 
06361, 02694 
07291, 01477 
08150, 00060 
08838, 64035 
09372, 62362 
09723, 60700 
09857, 59033 
09741, 57502 
09409, 56132 
08821, 54940 
08072, 53996 
07132, 53328 
06094, 53031 
04920, 52973 
03720, 53236 
02546, 53839 
01410, 54671 
00379, 55786 
65059, 57150 
64388, 58635 
63895, 60226 
63687, 61898 
63720, 63599 
63936, 65253 
64403, 01236 
65046, 02663 
00304, 03895 
01163, 04954 
02066, 05735 
02966, 06261 
03771, 06578 
04435, 06633 
04887, 06419 
05074, 05988 
04982, 05331 
04600, 04540 
03862, 03568 
02790, 02480 
01408, 01371 
65275, 00166 
63368, 64474 
61238, 63270 
59041, 62123 
56765, 60978 
54547, 59968 
52417, 59009 
50526, 58122 
48885, 57378 
47612, 56736 
46714, 56144 
46315, 55628 
46361, 55255 
46950, 54947 
48084, 54731 
49622, 54576 
51645, 54516 
54031, 54505 
56732, 54596 
59698, 54802 
62800, 55077 
00453, 55474 
03617, 56012 
06594, 56625 
09430, 57374 
11953, 58251 
14081, 59236 
15768, 60343 
17037, 61523 
17771, 62800 
18014, 64129 
17747, 65500 
17040, 01311 
15907, 02592 
14388, 03825 
12590, 04931 
10545, 05861 
08348, 06614 
06095, 07152 
03876, 07406 
01743, 07407 
65338, 07128 
63587, 06578 
62136, 05770 
61040, 04713 
60280, 03482 
59858, 02066 
59830, 00517 
60114, 64454 
60682, 62881 
61537, 61371 
62605, 59994 
63848, 58811 
65154, 57880 
00998, 57207 
02351, 56847 
03632, 56889 
04766, 57289 
05765, 58000 
06536, 59067 
07129, 60433 
07432, 62067 
07507, 63902 
07373, 00317 
06998, 02347 
06436, 04333 
05729, 06270 
04918, 08018 
03978, 09505 
02992, 10731 
02018, 11601 
01022, 12093 
00100, 12171 
64819, 11903 
64107, 11224 
63518, 10219 
63081, 08889 
62747, 07355 
62582, 05651 
62545, 03872 
62631, 02111 
62798, 00405 
63067, 64429 
63422, 63177 
63809, 62223 
64188, 61648 
64617, 61424 
65055, 61641 
65423, 62224 
00256, 63233 
00579, 64601 
00841, 00668 
01063, 02484 
01186, 04418 
01304, 06398 
01340, 08290 
01303, 10025 
01199, 11470 
01106, 12576 
00901, 13293 
00646, 13492 
00338, 13220 
65481, 12419 
65049, 11079 
64531, 09291 
63949, 07044 
63304, 04452 
62592, 01584 
61843, 64087 
60977, 60989 
60131, 57971 
59242, 55123 
58328, 52533 
57460, 50352 
56629, 48668 
55847, 47492 
55173, 46885 
54590, 46933 
54155, 47551 
53915, 48736 
53851, 50490 
53945, 52670 
54242, 55228 
54754, 58020 
55450, 60966 
56302, 63924 
57305, 01218 
58410, 03858 
59573, 06120 
60755, 07967 
61925, 09297 
63012, 10054 
63971, 10189 
64746, 09717 
65313, 08656 
00059, 07026 
00093, 04917 
65342, 02384 
64752, 65101 
63891, 62047 
62732, 58917 
61351, 55826 
59753, 52878 
58039, 50188 
56244, 47841 
54432, 45904 
52738, 44442 
51210, 43522 
49915, 43141 
48947, 43268 
48308, 43894 
48141, 44955 
48434, 46393 
49220, 48127 
50495, 50083 
52285, 52127 
54518, 54227 
57171, 56200 
60205, 58021 
63541, 59622 
01474, 60934 
05072, 61905 
08669, 62517 
12148, 62791 
15439, 62719 
18406, 62334 
21029, 61671 
23176, 60841 
24787, 59914 
25895, 58877 
26399, 57908 
26336, 57014 
25750, 56284 
24609, 55770 
23031, 55524 
21051, 55566 
18787, 55902 
16305, 56502 
13678, 57418 
11048, 58506 
08507, 59774 
06158, 61161 
03996, 62602 
02163, 63938 
00690, 65198 
65215, 00682 
64579, 01530 
64354, 02092 
64547, 02236 
65108, 02068 
00479, 01512 
01590, 00612 
02916, 64932 
04378, 63473 
05847, 61798 
07335, 60009 
08610, 58231 
09759, 56472 
10664, 54889 
11289, 53517 
11577, 52499 
11559, 51876 
11224, 51685 
10569, 51965 
09666, 52796 
08491, 54129 
07154, 55945 
05685, 58192 
04190, 60854 
02693, 63860 
01311, 01487 
00089, 04871 
64564, 08245 
63799, 11574 
63341, 14731 
63210, 17631 
63408, 20208 
63917, 22357 
64770, 24071 
00379, 25260 
01791, 25956 
03404, 26094 
05157, 25783 
07005, 25027 
08890, 23836 
10717, 22267 
12456, 20439 
14054, 18394 
15436, 16248 
16567, 13980 
17441, 11773 
17994, 09670 
18262, 07681 
18221, 05908 
17886, 04302 
17269, 02941 
16414, 01862 
15347, 00999 
14091, 00380 
12762, 00035 
11250, 65305 
09726, 65243 
08248, 65322 
06778, 65440 
05374, 00128 
04068, 00328 
02901, 00548 
01843, 00749 
00944, 00901 
00184, 01057 
65103, 01179 
64658, 01276 
64336, 01374 
64130, 01506 
64063, 01666 
64104, 01905 
64232, 02205 
64463, 02573 
64756, 03064 
65143, 03647 
00055, 04389 
00552, 05152 
01088, 06033 
01701, 06992 
02327, 07965 
03085, 08921 
03857, 09917 
04673, 10801 
05529, 11583 
06437, 12267 
07370, 12822 
08285, 13203 
09233, 13424 
10172, 13479 
11048, 13338 
11900, 13096 
12673, 12677 
13332, 12133 
13932, 11539 
14363, 10895 
14683, 10220 
14868, 09573 
14897, 08981 
14782, 08481 
14528, 08057 
14143, 07756 
13579, 07571 
12930, 07486 
12167, 07562 
11318, 07688 
10423, 07896 
09449, 08143 
08449, 08405 
07433, 08623 
06420, 08777 
05395, 08815 
04423, 08810 
03449, 08632 
02478, 08294 
01549, 07839 
00642, 07208 
65270, 06454 
64377, 05609 
63475, 04689 
62581, 03718 
61677, 02744 
60746, 01887 
59803, 01102 
58821, 00469 
57807, 00037 
56820, 65339 
55819, 65381 
54854, 00135 
53878, 00660 
52982, 01466 
52087, 02507 
51282, 03705 
50576, 05032 
49954, 06468 
49459, 07928 
49057, 09333 
48772, 10699 
48592, 11891 
48499, 12877 
48519, 13584 
48677, 13947 
48791, 14068 
48975, 13855 
49240, 13312 
49457, 12454 
49682, 11343 
49865, 09983 
50004, 08468 
50105, 06840 
50181, 05150 
50167, 03544 
50156, 02002 
50124, 00662 
50108, 65084 
50077, 64244 
50166, 63700 
50352, 63478 
50641, 63603 
51105, 64095 
51760, 64850 
52601, 00357 
53669, 01640 
54979, 03031 
56517, 04580 
58255, 06108 
60194, 07595 
62292, 09038 
64504, 10253 
01274, 11293 
03574, 12073 
05886, 12615 
08032, 12817 
10065, 12796 
11814, 12476 
13350, 11988 
14537, 11342 
15223, 10425 
15923, 09774 
15421, 08537 
16000, 08402 
13358, 06403 
15592, 08291 
59963, 59130 
53478, 53258 
58790, 56160 
58352, 55378 
61644, 57320 
62244, 57689 
64740, 59559 
00039, 60615 
01715, 62514 
02331, 63944 
03124, 00295 
03150, 01916 
02984, 03677 
02281, 05255 
01248, 06818 
65294, 08198 
63489, 09472 
61378, 10571 
59072, 11521 
56586, 12306 
54089, 12895 
51605, 13436 
49242, 13795 
47088, 14084 
45203, 14319 
43681, 14441 
42597, 14577 
41956, 14744 
41778, 14882 
42096, 15083 
42870, 15336 
44106, 15574 
45740, 15888 
47732, 16267 
49974, 16616 
52421, 16975 
54975, 17290 
57521, 17543 
60006, 17699 
62321, 17737 
64405, 17574 
00604, 17258 
02012, 16712 
02990, 15952 
03515, 14948 
03583, 13729 
03190, 12288 
02370, 10640 
01171, 08846 
65116, 06960 
63257, 04968 
61192, 02954 
58949, 01019 
56658, 64719 
54345, 63086 
52103, 61676 
50016, 60558 
48174, 59776 
46596, 59364 
45311, 59362 
44382, 59787 
43826, 60594 
43646, 61835 
43838, 63441 
44352, 65348 
45269, 01999 
46486, 04366 
47923, 06885 
49606, 09446 
51464, 11963 
53451, 14349 
55507, 16551 
57589, 18535 
59643, 20120 
61674, 21336 
63598, 22159 
65381, 22563 
01509, 22457 
02974, 21979 
04305, 21092 
05420, 19831 
06374, 18310 
07184, 16467 
07788, 14533 
08263, 12493 
08546, 10445 
08735, 08453 
08815, 06627 
08739, 05039 
08605, 03667 
08369, 02616 
08077, 01928 
07719, 01563 
07291, 01553 
06801, 01883 
06254, 02513 
05697, 03373 
05034, 04458 
04373, 05693 
03660, 06981 
02941, 08283 
02137, 09524 
01346, 10673 
00527, 11627 
65241, 12365 
64411, 12891 
63567, 13147 
62771, 13154 
62014, 12910 
61282, 12438 
60623, 11798 
60016, 11015 
59480, 10159 
59031, 09255 
58704, 08394 
58481, 07648 
58350, 07057 
58341, 06644 
58459, 06475 
58706, 06596 
59061, 06947 
59508, 07548 
60080, 08423 
60771, 09510 
61535, 10761 
62407, 12122 
63345, 13489 
64315, 14854 
65341, 16100 
00846, 17131 
01892, 17944 
02920, 18422 
03947, 18496 
04866, 18184 
05767, 17428 
06548, 16247 
07219, 14625 
07814, 12628 
08244, 10241 
08517, 07592 
08655, 04764 
08588, 01767 
08369, 64312 
08008, 61382 
07530, 58580 
06861, 56066 
06067, 53883 
05149, 52130 
04109, 50874 
03013, 50099 
01837, 49847 
00649, 50111 
65014, 50913 
63821, 52221 
62676, 53895 
61596, 55964 
60588, 58319 
59742, 60825 
58970, 63428 
58325, 00493 
57827, 03015 
57505, 05353 
57307, 07431 
