-4046	3554
-3257	2990
-2416	2302
-1652	1522
-1068	682
-723	-189
-624	-1064
-731	-1916
-959	-2720
-1203	-3445
-1359	-4059
-1344	-4524
-1117	-4805
-686	-4868
-110	-4688
514	-4252
1066	-3564
1428	-2649
1510	-1548
1265	-320
706	963
-99	2226
-1029	3397
-1935	4409
-2664	5212
-3081	5774
-3099	6080
-2688	6133
-1890	5952
-803	5569
425	5026
1625	4371
2632	3656
3309	2938
3573	2271
3400	1708
2833	1295
1971	1067
950	1043
-73	1221
-952	1574
-1563	2050
-1828	2576
-1721	3068
-1258	3422
-504	3566
449	3437
1498	3014
2542	2320
3494	1426
4292	441
4898	-497
5298	-1243
5500	-1668
5520	-1683
5383	-1255
5115	-421
4742	717
4285	2000
3770	3236
3224	4229
2674	4812
2156	4874
1702	4386
1342	3404
1094	2068
962	580
933	-826
973	-1925
1033	-2535
1056	-2552
987	-1968
784	-877
428	542
-73	2050
-678	3388
-1321	4324
-1919	4687
-2385	4403
-2646	3503
-2655	2121
-2405	474
-1930	-1178
-1307	-2576
-641	-3503
-56	-3823
330	-3502
424	-2615
172	-1331
-429	121
-1330	1484
-2431	2524
-3600	3068
-4691	3029
-5562	2421
-6101	1352
-6238	1
-5954	-1411
-5287	-2669
-4317	-3592
-3157	-4067
-1934	-4062
-768	-3626
241	-2875
1031	-1962
1578	-1050
1896	-277
2031	268
2047	552
2010	603
1981	495
1999	324
2078	183
2211	137
2369	207
2512	365
2601	541
2605	640
2513	567
2331	256
2088	-310
1827	-1086
1601	-1968
1461	-2803
1448	-3419
1585	-3659
1876	-3408
2300	-2628
2820	-1369
3383	233
3933	1970
4413	3597
4777	4870
4995	5586
5050	5625
4949	4967
4710	3700
4367	2007
3960	137
3534	-1637
3130	-3066
2784	-3961
2522	-4229
2357	-3885
2288	-3045
2300	-1907
2365	-708
2446	314
2495	964
2465	1122
2314	765
2007	-37
1531	-1135
890	-2332
118	-3421
-731	-4222
-1582	-4617
-2345	-4565
-2932	-4106
-3263	-3348
-3284	-2445
-2972	-1558
-2346	-827
-1465	-341
-424	-126
653	-139
1633	-284
2391	-436
2823	-470
2867	-290
2510	145
1792	812
800	1626
-340	2453
-1483	3140
-2486	3543
-3223	3561
-3607	3154
-3603	2359
-3225	1285
-2540	94
-1655	-1026
-698	-1892
197	-2365
912	-2368
1359	-1908
1493	-1070
1317	0
879	1112
267	2068
-426	2727
-1076	2965
-1580	2755
-1861	2139
-1871	1228
-1605	174
-1098	-852
-419	-1697
336	-2247
1058	-2448
1636	-2307
1973	-1890
1998	-1300
1672	-659
1002	-82
33	345
-1145	581
-2411	626
-3619	525
-4616	348
-5258	172
-5427	65
-5049	68
-4110	189
-2658	399
-810	646
1258	863
3329	987
5163	974
6531	809
7242	510
7174	123
6288	-291
4649	-668
2420	-958
-156	-1142
-2780	-1231
-5136	-1272
-6932	-1331
-7939	-1484
-8029	-1792
-7188	-2286
-5530	-2954
-3275	-3736
-727	-4531
1770	-5210
3880	-5643
5321	-5716
5905	-5362
5564	-4576
4357	-3418
2462	-2012
147	-528
-2270	844
-4467	1924
-6163	2573
-7152	2711
-7359	2344
-6773	1535
-5520	425
-3795	-810
-1832	-1981
128	-2923
1882	-3510
3284	-3683
4265	-3447
4833	-2867
5058	-2049
5051	-1122
4936	-204
4822	613
4780	1280
4833	1796
4958	2198
5092	2550
5156	2919
5074	3358
4799	3883
4327	4470
3700	5053
3008	5534
2363	5806
1886	5774
1674	5377
1777	4608
2188	3521
2830	2228
3572	883
4243	-337
4666	-1267
4690	-1778
4219	-1801
3236	-1342
1809	-478
93	647
-1700	1855
-3325	2951
-4550	3767
-5187	4178
-5129	4122
-4368	3622
-2996	2754
-1193	1649
802	465
2729	-647
4348	-1561
5479	-2200
6028	-2547
5996	-2630
5480	-2525
4650	-2328
3713	-2134
2879	-2015
2317	-2006
2128	-2097
2327	-2236
2839	-2344
3517	-2333
4165	-2127
4583	-1686
4595	-1014
4090	-167
3040	753
1508	1618
-362	2290
-2369	2653
-4285	2634
-5896	2216
-7034	1453
-7605	458
-7598	-608
-7086	-1565
-6209	-2238
-5140	-2493
-4067	-2249
-3144	-1507
-2475	-341
-2101	1108
-1992	2652
-2066	4091
-2208	5235
-2299	5942
-2244	6135
-1993	5812
-1556	5050
-997	3988
-426	2804
24	1687
231	805
105	283
